msg_type,mass,time,ax,ay,az,ax_local,ay_local,az_local,pitch,roll,yaw,vx,vy,vz,vx_local,vy_local,vz_local,x,y,z,qw,qx,qy,qz,apogee,baro_altitude,altitude,baro_pressure,baro_temperature,air_pressure,air_density,air_temperature,drag_coefficient
138,0.4779999852180481,0.0,-0.05023129656910896,0.0971183329820633,-0.006053009070456028,0.04101340100169182,0.10138671100139618,-0.005498724989593029,0.00785556249320507,-0.0022906765807420015,0.8613789081573486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086650013923645,-0.002680571051314473,0.00309092178940773,0.41749629378318787,0.0,1.496513843536377,0.0,1014.6199951171875,22.9375,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.017681553959846497,0.027404414489865303,-0.06303504854440689,0.009801594540476799,0.031561002135276794,-0.06280769407749176,0.008333610370755196,-0.00469048460945487,0.8614250421524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086503386497498,-0.0038707333151251078,0.0028070700354874134,0.41752076148986816,0.0,1.496513843536377,0.0,1014.6199951171875,22.9375,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.06552958488464355,0.024073554202914238,-0.05568889528512955,-0.023895420134067535,0.0656285434961319,-0.05564790219068527,0.008557801134884357,-0.003770876443013549,0.8620936274528503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085118770599365,-0.003500769380480051,0.0030997348949313164,0.4178231656551361,0.0,0.04173453524708748,0.0,1014.6174926757812,22.9375,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.020263100042939186,0.05155505612492561,0.023198090493679047,0.02564142644405365,0.048886656761169434,0.02364790253341198,0.012151475064456463,-0.002794061554595828,0.861535906791687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086205363273621,-0.003806406632065773,0.004937330260872841,0.4175666570663452,0.0,0.04173453524708748,0.0,1014.6174926757812,22.9375,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.030387382954359055,0.04968531057238579,-0.005080261267721653,0.018083158880472183,0.05539587885141373,-0.004698330536484718,0.015045872889459133,-0.0019924906082451344,0.8632684946060181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9082503914833069,-0.004052088130265474,0.006416144780814648,0.41834884881973267,0.0,0.04173453524708748,0.0,1014.6174926757812,22.9375,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.022025423124432564,0.059996768832206726,-0.04886917024850845,0.031859517097473145,0.05584743246436119,-0.04836175590753555,0.009853550232946873,-0.0035050432197749615,0.8650553226470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078894853591919,-0.003656242275610566,0.003738469909876585,0.4191674590110779,0.0,0.04173453524708748,0.0,1014.6174926757812,22.9375,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.03666844964027405,0.07184174656867981,-0.09200195223093033,0.0317593552172184,0.07462813705205917,-0.09160741418600082,0.008376791141927242,-0.0017571051139384508,0.8662918210029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076363444328308,-0.002555397106334567,0.0034328505862504244,0.41972610354423523,0.0,0.062350451946258545,0.0,1014.6224975585938,22.9375,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.0033615550491958857,0.03422222286462784,0.01586242765188217,0.023792022839188576,0.02464747615158558,0.016139892861247063,0.00902946013957262,-0.002517742570489645,0.8678509593009949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9073063731193542,-0.0030403390992432833,0.0035670476499944925,0.4204345941543579,0.0,0.062350451946258545,0.0,1014.6224975585938,22.9375,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.07923061400651932,0.07913947850465775,0.04403778165578842,0.008955569006502628,0.11132603138685226,0.04478781670331955,0.006047433707863092,-0.006238976959139109,0.86841881275177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071866869926453,-0.004102034494280815,0.0014307841192930937,0.4206961393356323,0.0,0.062350451946258545,0.0,1014.6224975585938,22.9375,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.001964048482477665,0.03500992804765701,0.03010936826467514,0.02526334673166275,0.023976905271410942,0.03038032352924347,0.0069799828343093395,-0.003915724810212851,0.8692401647567749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070163369178772,-0.003245337400585413,0.002341147046536207,0.4210669994354248,0.0,0.0206158347427845,0.0,1014.625,22.9375,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,0.03219682350754738,0.0023777654860168695,0.15232081711292267,0.02123737707734108,-0.023276668041944504,0.152481809258461,0.008768504485487938,-0.0012886294862255454,0.8702048063278198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9068131446838379,-0.0024322515819221735,0.003704182803630829,0.42149999737739563,0.0,0.0206158347427845,0.0,1014.625,22.9375,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.01703285425901413,0.031067926436662674,-0.027102507650852203,0.013074703514575958,0.033100858330726624,-0.0268930122256279,0.009401221759617329,-0.0026479968801140785,0.871746301651001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064847230911255,-0.0031847949139773846,0.0037021227180957794,0.422201007604599,0.0,0.0206158347427845,0.0,1014.625,22.9375,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.020349005237221718,0.0008082303684204817,0.09516044706106186,-0.013305896893143654,0.015954237431287766,0.09507107734680176,0.008906249888241291,-0.001629724632948637,0.8727867603302002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906267523765564,-0.002620703773573041,0.003691372461616993,0.4226708710193634,0.0,0.0206158347427845,0.0,1014.625,22.9375,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.005797308869659901,0.04433651268482208,-0.07031730562448502,0.030927907675504684,0.03311951085925102,-0.06993076205253601,0.009758386760950089,-0.0026499107480049133,0.8728501796722412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062506556510925,-0.0032631908543407917,0.0038618030957877636,0.4227011501789093,0.0,0.0,0.0,1014.6099853515625,22.9375,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,0.17252717912197113,0.2341776341199875,-0.42400363087654114,0.2933482527732849,0.02044578455388546,-0.42179179191589355,0.007233911659568548,-0.005021561402827501,0.8727864027023315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062657356262207,-0.003804238513112068,0.002216750057414174,0.42267587780952454,0.0,0.0,0.0,1014.6099853515625,22.9375,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.219033345580101,-0.05526537075638771,0.24274440109729767,-0.18951255083084106,0.12836191058158875,0.23991899192333221,0.01803809031844139,-0.004313488956540823,0.8570865392684937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095211625099182,-0.005709411110728979,0.007307188585400581,0.4155443608760834,0.0,0.0,0.0,1014.6099853515625,22.9375,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.2743813395500183,0.0035718099679797888,0.04730125516653061,-0.19047461450099945,0.19876684248447418,0.04177528992295265,0.03040849044919014,-0.0012395753292366862,0.797365665435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214590191841125,-0.006473267916589975,0.013770762830972672,0.38816696405410767,0.0,0.0,0.0,1014.6099853515625,22.9375,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,0.023612549528479576,0.3385127782821655,-0.36411288380622864,0.25256770849227905,0.2438257783651352,-0.35281869769096375,0.049281928688287735,0.002960873069241643,0.6950147151947021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399465322494507,-0.006999272387474775,0.023669781163334846,0.34041574597358704,0.0,0.12470127642154694,0.0,1014.6500244140625,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,0.030744381248950958,0.45388084650039673,-0.947691023349762,0.34863847494125366,0.337361216545105,-0.9325724244117737,0.07233639061450958,0.022058788686990738,0.5978403091430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550853967666626,-0.00011504283611429855,0.03780065104365349,0.29389551281929016,0.0,0.12470127642154694,0.0,1014.6500244140625,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.15290038287639618,-0.13088323175907135,-0.24208931624889374,-0.1591310352087021,-0.041951462626457214,-0.26838773488998413,0.15001828968524933,0.012491416186094284,0.5150097608566284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644057154655457,-0.013061529956758022,0.07405295222997665,0.2534937560558319,0.0,0.12470127642154694,0.0,1014.6500244140625,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,0.26303157210350037,2.222733974456787,0.7264146208763123,1.0667798519134521,1.934846043586731,0.80973219871521,0.061344657093286514,-0.00847712717950344,0.40286940336227417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792807102203369,-0.010286660864949226,0.029199671000242233,0.20010584592819214,0.0,0.12470127642154694,0.0,1014.6500244140625,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,0.03460218012332916,-0.04363509267568588,-0.09142021089792252,0.021447351202368736,-0.052225105464458466,-0.09094692021608353,0.05501122400164604,-0.010813238099217415,0.37067052721977234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824568033218384,-0.010379903949797153,0.026034951210021973,0.18434903025627136,0.0,-0.20816735923290253,0.0,1014.6325073242188,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,0.17724566161632538,0.12281420826911926,0.10782619565725327,0.20576311647891998,0.05057733878493309,0.11501449346542358,0.03495622053742409,0.0014337579486891627,0.3699784278869629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827859997749329,-0.002510164398699999,0.017310936003923416,0.18389467895030975,0.0,-0.20816735923290253,0.0,1014.6325073242188,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,0.05374106019735336,-0.11454174667596817,-0.009957351721823215,0.008373767137527466,-0.12631410360336304,-0.009023020975291729,0.027988597750663757,0.005572293885052204,0.3746405839920044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824098944664001,0.0001310967782046646,0.014267850667238235,0.18616870045661926,0.0,-0.20816735923290253,0.0,1014.6325073242188,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,0.08134812861680984,-0.2429114729166031,-0.08997348695993423,-0.013495891354978085,-0.2562551200389862,-0.08870556205511093,0.025020448490977287,0.006379999220371246,0.3846777081489563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814815521240234,0.0007395828724838793,0.012888936325907707,0.19109922647476196,0.0,-0.20816735923290253,0.0,1014.6325073242188,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,0.032008491456508636,-0.08886575698852539,-0.1252489537000656,-0.0017852854216471314,-0.09481005370616913,-0.12496571242809296,0.02401663362979889,0.003819655394181609,0.39650455117225647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980340301990509,-0.0004927858244627714,0.012148969806730747,0.1969182938337326,0.0,-0.0623500794172287,0.0,1014.6500244140625,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.048860739916563034,-0.09140074253082275,-0.07250884920358658,-0.07918521761894226,-0.06484092772006989,-0.07432428002357483,0.025643158704042435,0.0036914979573339224,0.4073205888271332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979251503944397,-0.0007857218733988702,0.012929558753967285,0.20221436023712158,0.0,-0.0623500794172287,0.0,1014.6500244140625,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,0.0354330874979496,-0.14102007448673248,-0.23837284743785858,-0.01834177039563656,-0.14259004592895508,-0.239361971616745,0.0259922556579113,-0.0030337779317051172,0.4157879650592804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783759117126465,-0.00416642427444458,0.012402914464473724,0.20640046894550323,0.0,-0.0623500794172287,0.0,1014.6500244140625,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.07204297184944153,-0.022277643904089928,0.11586948484182358,-0.07830201834440231,0.008600160479545593,0.11360783874988556,0.03013451024889946,-0.005280327517539263,0.4222068786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776735901832581,-0.005738305859267712,0.014179066754877567,0.20955249667167664,0.0,-0.0623500794172287,0.0,1014.6500244140625,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.0029547226149588823,-0.022255046293139458,-0.12477973848581314,-0.00898334477096796,-0.018951615318655968,-0.12503549456596375,0.024014629423618317,-0.0002639640588313341,0.43104931712150574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767895936965942,-0.002696751384064555,0.011701059527695179,0.21384523808956146,0.0,-0.20816735923290253,0.0,1014.64501953125,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.1087179109454155,-0.06779290735721588,-0.028117217123508453,-0.12638185918331146,-0.015789352357387543,-0.031369954347610474,0.025221483781933784,-0.003520981175825,0.4331490695476532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765511751174927,-0.004429019521921873,0.011937580071389675,0.214888796210289,0.0,-0.20816735923290253,0.0,1014.64501953125,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.016697270795702934,0.005432734731584787,0.02649017423391342,-0.013534631580114365,0.011869357898831367,0.026190821081399918,0.025749986991286278,-0.0034132618457078934,0.43465691804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763860702514648,-0.004442398436367512,0.012203863821923733,0.2156241238117218,0.0,-0.20816735923290253,0.0,1014.64501953125,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.020587565377354622,-0.0037048987578600645,-0.05901531130075455,-0.018592581152915955,0.00552744185552001,-0.05953219160437584,0.027433624491095543,-0.002765367738902569,0.4373180866241455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760884046554565,-0.004325005691498518,0.01308992225676775,0.21691781282424927,0.0,-0.20816735923290253,0.0,1014.64501953125,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,1.4637937545776367,0.8580235838890076,-0.595731794834137,1.7093509435653687,0.05430835112929344,-0.5557949542999268,0.023558026179671288,0.003252397757023573,0.4971049129962921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692016243934631,-0.0013214837526902556,0.011816824786365032,0.2459641546010971,0.0,-0.1669364720582962,0.0,1014.6599731445312,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.4351736307144165,1.572242259979248,-0.0066728973761200905,0.6741420030593872,1.4854947328567505,-0.012628979980945587,0.005802298430353403,0.006642547436058521,0.696020245552063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400433897972107,0.0021327720023691654,0.0038598624523729086,0.3410140872001648,0.0,-0.1669364720582962,0.0,1014.6599731445312,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.52890944480896,-0.4391322135925293,-0.011257209815084934,-0.6786479353904724,0.1085108071565628,-0.019062623381614685,0.01280184742063284,-0.008151738904416561,0.8511978983879089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910750687122345,-0.006354862824082375,0.0041471016593277454,0.4128764569759369,0.0,-0.1669364720582962,0.0,1014.6599731445312,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.09123232960700989,0.30766746401786804,-0.1580973118543625,0.20606641471385956,0.2470623254776001,-0.15643566846847534,0.00418431730940938,-0.0032392628490924835,0.9828754663467407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816470503807068,-0.002415226073935628,0.0010802773758769035,0.4718933701515198,0.0,-0.2906286418437958,0.0,1014.6624755859375,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.897955060005188,0.321755975484848,-0.2856903374195099,0.0025687702000141144,0.953822135925293,-0.28577879071235657,-0.0012040769215673208,9.176562161883339e-05,1.2297817468643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168328404426575,0.000384777580620721,-0.00046530069084838033,0.5768669247627258,0.0,-0.2906286418437958,0.0,1014.6624755859375,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,0.11362156271934509,-0.4982605278491974,0.30578991770744324,-0.4707733392715454,-0.20274822413921356,0.30321693420410156,0.0017726520309224725,-0.008619764819741249,1.3926268815994263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671988010406494,-0.0038750488311052322,-0.00208431389182806,0.6413877010345459,0.0,-0.2906286418437958,0.0,1014.6624755859375,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.10076446831226349,0.11575865745544434,-0.09316066652536392,0.10200895369052887,0.11661884188652039,-0.09069815278053284,0.008953360840678215,-0.013379547744989395,1.4361103773117065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753039538860321,-0.007983110845088959,-0.0010299939895048738,0.6579198837280273,0.0,-0.2906286418437958,0.0,1014.6624755859375,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
138,0.4779999852180481,0.0,-0.06880595535039902,0.07064614444971085,0.03678985685110092,0.06106787919998169,0.07686607539653778,0.03795745223760605,0.005504576489329338,-0.010784881189465523,1.4426249265670776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7509129643440247,-0.0058668553829193115,-0.0014941866975277662,0.6603671312332153,0.0,-0.31174665689468384,0.0,1014.6525268554688,23.0,-1.9275847985348963e+34,-5.068364680690865e+36,-9.091352853646175e-16,0.0,1.8006385243856365e+26
138,0.4779999852180481,0.0,-0.09906812757253647,0.16464856266975403,-0.01485923770815134,0.15069901943206787,0.11958224326372147,-0.011564434505999088,0.013927142135798931,-0.010016254149377346,1.4415597915649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7512375712394714,-0.008358117192983627,0.0019264726433902979,0.6599701046943665,0.0,-0.31174665689468384,0.0,1014.6525268554688,23.0,1.80051828481409e-13,-1.6731051206588745,8.572894444531533e+23,0.0,4.850295991571352e-25
138,0.4779999852180481,0.0,-0.06408371776342392,0.08691610395908356,0.02233787626028061,0.07756242901086807,0.07468094676733017,0.0238063745200634,0.010855764150619507,-0.008362180553376675,1.4399259090423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517945170402527,-0.006722277961671352,0.001324034878052771,0.6593558192253113,0.0,-0.31174665689468384,0.0,1014.6525268554688,23.0,3.271218533603354e-20,6.31432058195428e-35,-2.2905461908057584e+24,0.0,-1.9563277756395197e+37
138,0.4779999852180481,0.0,-0.08788029849529266,0.13189075887203217,-0.02854255586862564,0.11945115774869919,0.10475977510213852,-0.02625252678990364,0.013668237254023552,-0.006301972549408674,1.4378039836883545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7524908185005188,-0.006871769670397043,0.0030677798204123974,0.6585537195205688,0.0,-0.31174665689468384,0.0,1014.6525268554688,23.0,-1.4725310802459717,6.179893262449391e-38,-0.0057942504063248634,0.0,3.106029620300036e-25
