msg_type,mass,time,ax,ay,az,ax_local,ay_local,az_local,pitch,roll,yaw,vx,vy,vz,vx_local,vy_local,vz_local,x,y,z,qw,qx,qy,qz,apogee,baro_altitude,altitude,baro_pressure,baro_temperature,air_density,drag_coefficient,p,i,d,pid,brake_target_deployment
138,0.5,0.0,-0.8285995721817017,2.818591594696045,-0.057136572897434235,2.451096296310425,1.3900853395462036,0.833031415939331,0.25836482644081116,-0.1681344211101532,1.3169410228729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749462127685547,-0.14440925419330597,0.05057833716273308,0.6132190227508545,0.0,-0.13937699794769287,0.0,1022.0043334960938,8.087875366210938,1.26750648021698,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.7806228995323181,2.7827422618865967,-0.027357138693332672,2.4059293270111084,1.364565372467041,0.8385101556777954,0.25511103868484497,-0.1675628274679184,1.3045411109924316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790213227272034,-0.1429082304239273,0.050358209758996964,0.608406662940979,0.0,0.0,0.0,1021.99560546875,8.089043617248535,1.2674903869628906,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.7111091613769531,2.711324691772461,-0.00791172031313181,2.335852861404419,1.3132774829864502,0.8221802115440369,0.25150415301322937,-0.16729378700256348,1.291147232055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783368706703186,-0.14140503108501434,0.049959827214479446,0.6031862497329712,0.0,-0.046132221817970276,0.0,1021.9927368164062,8.087875366210938,1.2674920558929443,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.6271634697914124,2.722813129425049,-0.06448081880807877,2.368068218231201,1.2772108316421509,0.7563432455062866,0.24808970093727112,-0.1671280562877655,1.278459072113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874456644058228,-0.1400272250175476,0.04954014718532562,0.5982131361961365,0.0,0.0,0.0,1021.9725341796875,8.086706161499023,1.267472267150879,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.7442979216575623,2.7419681549072266,0.05327793210744858,2.307023286819458,1.4087172746658325,0.8764855265617371,0.2446843683719635,-0.16646240651607513,1.2653169631958008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916571497917175,-0.1384536176919937,0.04928826913237572,0.5930190682411194,0.0,0.20907168090343475,0.0,1021.9552001953125,8.085537910461426,1.2674560546875,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.619239091873169,2.6637744903564453,0.03353019803762436,2.260857343673706,1.3039640188217163,0.8175269365310669,0.241336852312088,-0.16586901247501373,1.2527992725372314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956387400627136,-0.13694941997528076,0.04897711053490639,0.5880447626113892,0.0,0.0,0.0,1021.99560546875,8.091381072998047,1.2674798965454102,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.6052803993225098,2.6732819080352783,0.038139306008815765,2.2567965984344482,1.3268663883209229,0.8126614689826965,0.23713627457618713,-0.16431382298469543,1.239484429359436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999445796012878,-0.13480821251869202,0.04863717779517174,0.5827016234397888,0.0,-0.11680293828248978,0.0,1021.99853515625,8.087875366210938,1.267499327659607,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.5528695583343506,2.5982489585876465,0.12963958084583282,2.1682491302490234,1.2734018564224243,0.8662504553794861,0.23311349749565125,-0.16304807364940643,1.2266244888305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040456175804138,-0.13285383582115173,0.048229388892650604,0.5775169134140015,0.0,0.0,0.0,1022.0043334960938,8.087875366210938,1.26750648021698,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.511137068271637,2.578638792037964,0.05461784452199936,2.1660852432250977,1.2736459970474243,0.7742123007774353,0.22836729884147644,-0.1613650918006897,1.2131491899490356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8083617687225342,-0.1305246204137802,0.04766172915697098,0.5720440745353699,0.0,-0.06968873739242554,0.0,1022.0014038085938,8.087875366210938,1.2675029039382935,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
138,0.5,0.0,-0.3099018633365631,2.510791540145874,0.15374179184436798,2.137545585632324,1.0801368951797485,0.8293631076812744,0.22462324798107147,-0.16049525141716003,1.1999289989471436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8124400973320007,-0.12882065773010254,0.04723010212182999,0.5666630864143372,0.0,0.0,0.0,1022.0042724609375,8.091381072998047,1.2674906253814697,0.38999998569488525,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45
