msg_type,mass,time,ax,ay,az,ax_local,ay_local,az_local,pitch,roll,yaw,vx,vy,vz,vx_local,vy_local,vz_local,x,y,z,qw,qx,qy,qz,apogee,baro_altitude,altitude,baro_pressure,baro_temperature,air_pressure,air_density,air_temperature,drag_coefficient
138,0.4169999957084656,0.0,3.805795907974243,3.2457022666931152,-1.5290021896362305,0.5161308646202087,-0.7765562534332275,5.146515846252441,-1.1380431652069092,-2.87654185295105,0.27338531613349915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830560714006424,-0.8175422549247742,-0.18432128429412842,-0.5139381885528564,0.0,-0.3125,0.0,2621.427490234375,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,3.9751956462860107,2.864907741546631,-1.171015739440918,0.15945380926132202,-0.23607143759727478,5.029867172241211,-1.2704883813858032,-2.7117345333099365,0.1333916336297989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992600917816162,-0.7762124538421631,-0.1786845624446869,-0.566999614238739,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,4.0558037757873535,3.553715229034424,-1.6925554275512695,-0.8492653965950012,-0.5720838904380798,5.558246612548828,-1.3588608503341675,-2.4971890449523926,-0.061520401388406754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22788383066654205,-0.7436543703079224,-0.17618677020072937,-0.6033215522766113,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,4.156343460083008,3.5056674480438232,-1.6636695861816406,-1.7373889684677124,-0.3346984386444092,5.403850078582764,-1.4284584522247314,-1.5594143867492676,-0.9878249168395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547532021999359,-0.6885685920715332,-0.15831008553504944,-0.6602298617362976,0.0,-0.4375,0.0,2621.422607421875,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,4.538783550262451,3.8709094524383545,-1.4316320419311523,-2.1966965198516846,-0.36391863226890564,5.716249942779541,-1.3917298316955566,-0.8367310762405396,-1.700426697731018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670235335826874,-0.6458988189697266,-0.15221309661865234,-0.6988102793693542,0.0,-0.4375,0.0,2621.422607421875,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,4.035550594329834,3.5694055557250977,-1.5961017608642578,-2.714259624481201,-0.25878432393074036,4.913160800933838,-1.328902244567871,-0.5436078906059265,-1.9722849130630493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804846167564392,-0.6119852066040039,-0.15158939361572266,-0.7237503528594971,0.0,-0.4375,0.0,2621.422607421875,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,3.4668033123016357,3.3544881343841553,-1.5731687545776367,-3.0163745880126953,-0.2904210388660431,4.069750785827637,-1.2407268285751343,-0.3235926628112793,-2.159876585006714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959429919719696,-0.5677886605262756,-0.15485697984695435,-0.7523592710494995,0.0,-0.5625,0.0,2621.41748046875,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,3.8660168647766113,3.2790517807006836,-1.1523876190185547,-3.243704080581665,0.14329516887664795,4.060007095336914,-1.1104921102523804,-0.2027052342891693,-2.2480921745300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171423077583313,-0.5101260542869568,-0.14904272556304932,-0.7854743599891663,0.0,-0.5625,0.0,2621.41748046875,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,3.626333713531494,3.4526596069335938,-1.9274978637695312,-4.291156768798828,0.08021613955497742,3.219541311264038,-1.0056889057159424,-0.1555940806865692,-2.2649943828582764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336823970079422,-0.4639505445957184,-0.14224904775619507,-0.8068804740905762,0.0,-0.5625,0.0,2621.41748046875,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,4.136421203613281,3.5882833003997803,-1.4236936569213867,-4.484190464019775,0.41776955127716064,3.4248526096343994,-0.8980709910392761,-0.1276678591966629,-2.27109956741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539498448371887,-0.4170551598072052,-0.13054990768432617,-0.8268812298774719,0.0,-0.5625,0.0,2621.41748046875,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,3.792233467102051,3.356703519821167,-1.645024299621582,-4.7015910148620605,0.4278843104839325,2.462939739227295,-0.7880972623825073,-0.11945006996393204,-2.274721384048462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663126230239868,-0.37095576524734497,-0.11094248294830322,-0.8461028933525085,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,4.124582290649414,3.9728071689605713,-1.6578712463378906,-5.369289875030518,0.35628047585487366,2.5665359497070312,-0.7216588854789734,-0.10237687081098557,-2.267035961151123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793196678161621,-0.3396860659122467,-0.10594653338193893,-0.8541058897972107,0.0,-0.1875,0.0,2621.4326171875,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,4.117036819458008,3.7814252376556396,-1.0331907272338867,-4.882554054260254,0.4810466170310974,2.8714749813079834,-0.7053601741790771,-0.1109912097454071,-2.2557525634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38426873087882996,-0.3339132070541382,-0.1007804125547409,-0.8547949194908142,0.0,-0.1875,0.0,2621.4326171875,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,2.9030067920684814,3.3756701946258545,-2.101634979248047,-4.77381706237793,0.047488968819379807,1.2031062841415405,-0.6851661801338196,-0.1278231292963028,-2.236013650894165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919175863265991,-0.32777243852615356,-0.0925637036561966,-0.8546280264854431,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,2.8719429969787598,2.891399383544922,-1.7093935012817383,-4.221996784210205,0.3071461021900177,1.2689932584762573,-0.6824489831924438,-0.10772218555212021,-2.2441954612731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919559717178345,-0.32308703660964966,-0.09924617409706116,-0.8556442260742188,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,4.0318522453308105,4.102051258087158,0.18759627640247345,-4.251830101013184,0.3647054433822632,3.8608551025390625,-0.6958979964256287,-0.11182882636785507,-2.2092018127441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048701822757721,-0.3277239203453064,-0.10609486699104309,-0.8470019698143005,0.0,-0.3125,0.0,2621.427490234375,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,3.2410526275634766,3.455366849899292,-1.7852048873901367,-4.78882360458374,0.4703667163848877,1.5736660957336426,-0.6683220863342285,-0.11942213773727417,-2.185603618621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41639941930770874,-0.31663161516189575,-0.10054514557123184,-0.8463084697723389,0.0,-0.3125,0.0,2621.427490234375,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,2.5272462368011475,2.990811347961426,-0.9919319748878479,-3.6097097396850586,0.2016880363225937,1.8013581037521362,-0.704092264175415,-0.11966762691736221,-2.1661200523376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42088109254837036,-0.33037269115448,-0.11171815544366837,-0.8373908400535583,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,4.062747478485107,3.926401376724243,-0.6104136109352112,-4.695516109466553,0.8843097686767578,3.0764787197113037,-0.6711293458938599,-0.11937376856803894,-2.1511898040771484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43061867356300354,-0.31599560379981995,-0.10665161162614822,-0.8386484384536743,0.0,0.0625,0.0,0.0024999999441206455,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,3.033830404281616,3.0257487297058105,-1.8721961975097656,-4.529810905456543,0.7749096751213074,0.8627630472183228,-0.5814296007156372,-0.15056414902210236,-2.146965503692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368044137954712,-0.2855786085128784,-0.07303173094987869,-0.849885106086731,0.0,0.0625,0.0,0.0024999999441206455,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,3.2976949214935303,3.3161277770996094,-1.5406789779663086,-4.723550796508789,0.791392982006073,1.1430402994155884,-0.5330359935760498,-0.16440938413143158,-2.144958019256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405180811882019,-0.26842400431632996,-0.055875152349472046,-0.8548461198806763,0.0,0.0625,0.0,0.0024999999441206455,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,3.5021677017211914,3.436211109161377,-0.9294033646583557,-4.618237495422363,0.8161212205886841,1.7152031660079956,-0.5163702964782715,-0.16918163001537323,-2.140986919403076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432026743888855,-0.2624184191226959,-0.05036336928606033,-0.8556652069091797,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,3.2346444129943848,3.2811052799224854,-1.510610580444336,-4.6831583976745605,0.8036340475082397,0.9655605554580688,-0.49628475308418274,-0.1675100475549698,-2.140636920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44548794627189636,-0.2536396086215973,-0.04629073292016983,-0.8573539853096008,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,3.2210628986358643,3.6457700729370117,-0.8568134903907776,-4.671115875244141,0.5005892515182495,1.5266575813293457,-0.47252312302589417,-0.16272422671318054,-2.1414473056793213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44793063402175903,-0.24261529743671417,-0.042524419724941254,-0.8594644069671631,0.0,-0.1875,0.0,2621.4326171875,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,2.997161865234375,3.4450266361236572,-1.204549789428711,-4.587957382202148,0.5062976479530334,0.9980201125144958,-0.4548281133174896,-0.1627628356218338,-2.1414449214935303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44951269030570984,-0.23517173528671265,-0.038247957825660706,-0.8609070181846619,0.0,-0.1875,0.0,2621.4326171875,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,3.270601749420166,3.216808319091797,-1.0251884460449219,-4.483835220336914,0.8599280118942261,1.1185120344161987,-0.4373491704463959,-0.1624322086572647,-2.138141393661499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525059163570404,-0.22766117751598358,-0.034555502235889435,-0.8615138530731201,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,3.085336446762085,3.3200788497924805,-0.9844980835914612,-4.463447570800781,0.6778634190559387,1.0626533031463623,-0.42456570267677307,-0.16443778574466705,-2.132549524307251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45579177141189575,-0.2226264625787735,-0.031222917139530182,-0.8612246513366699,0.0,-0.1875,0.0,2621.4326171875,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,2.6152217388153076,3.1181421279907227,-1.5994749069213867,-4.332923412322998,0.5378566384315491,0.23805472254753113,-0.411581426858902,-0.16550761461257935,-2.128243923187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586361050605774,-0.21732361614704132,-0.028073230758309364,-0.8611775040626526,0.0,-0.1875,0.0,2621.4326171875,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,3.0222220420837402,3.29469633102417,-0.7745218873023987,-4.34403657913208,0.6725654602050781,1.1248934268951416,-0.40164074301719666,-0.15976180136203766,-2.1234078407287598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621662199497223,-0.21173250675201416,-0.028634484857320786,-0.860664427280426,0.0,-0.1875,0.0,2621.4326171875,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,3.2737929821014404,3.470031261444092,-0.6402817368507385,-4.567511081695557,0.7863773107528687,1.2991732358932495,-0.38428306579589844,-0.1608937382698059,-2.1192734241485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4652472138404846,-0.2046021670103073,-0.024316351860761642,-0.8608617782592773,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
138,0.4169999957084656,0.0,2.968297004699707,3.283156394958496,-0.49540427327156067,-4.2357659339904785,0.6449313759803772,1.2154607772827148,-0.36677414178848267,-0.16080814599990845,-2.1169447898864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467658668756485,-0.19714593887329102,-0.020274527370929718,-0.8613996505737305,0.0,-0.3125,0.0,2621.427490234375,25.5625,-1.9296130394952615e+34,-8.109383489105384e+37,-8.961248592947915e-16,0.0,4.531819456454457e+25
138,0.4169999957084656,0.0,2.5193684101104736,3.2836241722106934,-1.418252944946289,-4.350369453430176,0.44116291403770447,0.14205391705036163,-0.34718242287635803,-0.1688065528869629,-2.1141743659973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46961867809295654,-0.1906971037387848,-0.012256963178515434,-0.8619362711906433,0.0,-0.3125,0.0,2621.427490234375,25.5625,1.7827547164200874e-13,nan,2.512381248477428e-15,0.0,4.854334959406084e-25
138,0.4169999957084656,0.0,2.5601556301116943,3.2482900619506836,-0.7298031449317932,-4.1095476150512695,0.4145981967449188,0.7601426243782043,-0.34052473306655884,-0.164692685008049,-2.108891487121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47279971837997437,-0.1868736296892166,-0.012876493856310844,-0.8610250353813171,0.0,-0.375,0.0,2621.425048828125,25.5625,3.354608355988929e-20,6.31432058195428e-35,-1.9694252699706225e+24,0.0,-1.9895584755341426e+37
138,0.4169999957084656,0.0,2.5944747924804688,2.8757073879241943,-0.8266602158546448,-3.859062910079956,0.6938164234161377,0.5570840835571289,-0.32741260528564453,-0.16228820383548737,-2.1034445762634277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47636112570762634,-0.1807154268026352,-0.011145765893161297,-0.8604006171226501,0.0,-0.375,0.0,2621.425048828125,25.5625,-1.9705779552459717,6.179893262449391e-38,-0.0057942504063248634,0.0,2.0355675719598315e-20
